spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,10,-2,40,,2024-05-01,98,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,11,0,39,,2024-05-01,87,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.546,0.36,11,-10.383,1,0.0774,0.554,0.0,0.0966,0.181,159.755,4
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",12,3,38,,2024-05-01,89,False,193038,Santa,2024-04-04,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,13,0,37,,2024-05-01,96,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,14,0,36,,2024-05-01,93,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,15,-3,35,,2024-05-01,86,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.472,0.536,9,-11.418,1,0.263,0.734,0.00699,0.0817,0.29,160.058,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",16,1,34,,2024-05-01,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,17,-1,33,,2024-05-01,85,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.599,0.585,0,-7.316,1,0.0292,0.145,0.0,0.292,0.48,97.056,4
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,18,0,32,,2024-05-01,83,False,254365,THE TORTURED POETS DEPARTMENT,2024-04-18,0.625,0.421,2,-8.297,1,0.0265,0.614,0.0,0.0801,0.435,94.977,4
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,19,0,31,,2024-05-01,84,False,334084,THE TORTURED POETS DEPARTMENT,2024-04-18,0.592,0.37,0,-10.488,1,0.0495,0.307,0.0,0.11,0.249,119.87,4
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny",20,2,30,,2024-05-01,83,True,278644,ADIVINO,2024-04-25,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,21,7,29,,2024-05-01,91,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,22,3,28,,2024-05-01,90,True,124444,Tell Ur Girlfriend,2024-02-07,0.866,0.741,7,-4.66,1,0.245,0.0933,0.0,0.0297,0.614,135.07,4
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",23,3,27,,2024-05-01,95,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,24,0,26,,2024-05-01,93,False,186191,Saturn,2024-02-22,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),"Taylor Swift, Florence + The Machine",25,-2,25,,2024-05-01,85,True,215463,THE TORTURED POETS DEPARTMENT,2024-04-18,0.524,0.568,0,-7.096,1,0.143,0.204,0.0,0.307,0.42,150.044,4
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,26,-5,24,,2024-05-01,84,True,340428,THE TORTURED POETS DEPARTMENT,2024-04-18,0.414,0.716,4,-7.639,1,0.134,0.388,0.0,0.139,0.448,79.274,4
3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,Taylor Swift,27,-7,23,,2024-05-01,86,True,293048,THE TORTURED POETS DEPARTMENT,2024-04-18,0.595,0.421,0,-8.377,1,0.0261,0.0518,1.56e-06,0.118,0.261,110.305,4
48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",28,2,22,,2024-05-01,89,False,144846,Pedro,2024-03-29,0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,4
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,29,-2,21,,2024-05-01,93,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,30,-1,20,,2024-05-01,95,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,31,2,19,,2024-05-01,89,True,232774,Push Ups,2024-04-19,0.598,0.696,2,-4.789,1,0.112,0.0153,0.0,0.219,0.209,91.057,4
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",32,3,18,,2024-05-01,93,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",33,1,17,,2024-05-01,92,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,34,-3,16,,2024-05-01,94,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,35,13,15,,2024-05-01,77,False,155151,MILLION DOLLAR BABY,2024-04-26,0.849,0.699,1,-5.106,0,0.0436,0.0982,0.000215,0.068,0.927,138.003,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",36,1,14,,2024-05-01,93,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,37,2,13,,2024-05-01,89,False,218423,"Good Luck, Babe!",2024-04-05,0.698,0.577,11,-5.858,0,0.0356,0.0495,0.0,0.0934,0.799,116.719,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,38,-2,12,,2024-05-01,94,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
2uqYupMHANxnwgeiXTZXzd,Austin,Dasha,39,4,11,,2024-05-01,91,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,40,-8,10,,2024-05-01,81,True,245541,THE TORTURED POETS DEPARTMENT,2024-04-18,0.476,0.411,10,-9.004,1,0.0639,0.524,0.0,0.337,0.297,142.252,1
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,41,-1,9,,2024-05-01,93,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,42,3,8,,2024-05-01,87,True,233456,COWBOY CARTER,2024-03-29,0.727,0.711,2,-6.549,1,0.078,0.582,0.0,0.158,0.375,110.012,4
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",43,-2,7,,2024-05-01,94,True,264324,VULTURES 1,2024-02-09,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,4
6RSG1dKPV5gEvILwJb4QtS,loml,Taylor Swift,44,-6,6,,2024-05-01,82,True,277156,THE TORTURED POETS DEPARTMENT,2024-04-18,0.613,0.262,0,-12.547,1,0.0385,0.866,0.0,0.109,0.197,97.92,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,45,1,5,,2024-05-01,90,False,208211,Strange Trails,2015-04-06,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",46,1,4,,2024-05-01,91,True,228266,WE DON'T TRUST YOU,2024-03-22,0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,4
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,47,-3,3,,2024-05-01,81,False,196900,THE TORTURED POETS DEPARTMENT,2024-04-18,0.639,0.439,0,-8.656,1,0.0288,0.437,0.0,0.147,0.376,100.083,4
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,48,1,2,,2024-05-01,92,False,259333,Unwritten,2004-08-30,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,4
3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,Taylor Swift,49,-7,1,,2024-05-01,81,False,210789,THE TORTURED POETS DEPARTMENT,2024-04-18,0.303,0.489,9,-9.357,1,0.0443,0.621,0.0,0.111,0.325,77.403,4
3Pbp7cUCx4d3OAkZSCoNvn,Scared To Start,Michael Marcagi,50,0,0,,2024-05-01,91,False,159636,Scared To Start,2024-01-12,0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,1,1,49,,2024-04-30,95,True,175459,Espresso,2024-04-12,0.701,0.771,0,-5.486,1,0.0293,0.133,1.17e-05,0.197,0.661,103.982,4
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",2,-1,48,,2024-04-30,94,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.675,0.397,11,-10.895,1,0.0245,0.499,5.85e-06,0.0939,0.319,95.988,4
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,3,0,47,,2024-04-30,100,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",4,0,46,,2024-04-30,98,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,5,0,45,,2024-04-30,89,False,251424,Unreal Unearth: Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,6,0,44,,2024-04-30,87,True,218004,THE TORTURED POETS DEPARTMENT,2024-04-18,0.7,0.763,0,-8.29,1,0.0513,0.147,0.0,0.137,0.226,130.018,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,7,0,43,,2024-04-30,88,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,8,0,42,,2024-04-30,98,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,9,0,41,,2024-04-30,95,False,228639,eternal sunshine,2024-03-08,0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,4
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,10,1,40,,2024-04-30,88,True,171291,A Bar Song (Tipsy),2024-04-12,0.741,0.719,9,-5.192,1,0.0302,0.113,0.0,0.166,0.657,81.018,4
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,11,-1,39,,2024-04-30,87,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.546,0.36,11,-10.383,1,0.0774,0.554,0.0,0.0966,0.181,159.755,4
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,12,0,38,,2024-04-30,85,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.472,0.536,9,-11.418,1,0.263,0.734,0.00699,0.0817,0.29,160.058,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,13,0,37,,2024-04-30,96,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,14,0,36,,2024-04-30,93,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",15,2,35,,2024-04-30,88,False,193038,Santa,2024-04-04,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,16,-1,34,,2024-04-30,85,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.599,0.585,0,-7.316,1,0.0292,0.145,0.0,0.292,0.48,97.056,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",17,-1,33,,2024-04-30,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,18,1,32,,2024-04-30,83,False,254365,THE TORTURED POETS DEPARTMENT,2024-04-18,0.625,0.421,2,-8.297,1,0.0265,0.614,0.0,0.0801,0.435,94.977,4
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,19,-1,31,,2024-04-30,83,False,334084,THE TORTURED POETS DEPARTMENT,2024-04-18,0.592,0.37,0,-10.488,1,0.0495,0.307,0.0,0.11,0.249,119.87,4
3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,Taylor Swift,20,0,30,,2024-04-30,86,True,293048,THE TORTURED POETS DEPARTMENT,2024-04-18,0.595,0.421,0,-8.377,1,0.0261,0.0518,1.56e-06,0.118,0.261,110.305,4
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,21,2,29,,2024-04-30,84,True,340428,THE TORTURED POETS DEPARTMENT,2024-04-18,0.414,0.716,4,-7.639,1,0.134,0.388,0.0,0.139,0.448,79.274,4
0LZy30mVmxqUpdQmaXKXBd,ADIVINO,"Myke Towers, Bad Bunny",22,4,28,,2024-04-30,82,True,278644,ADIVINO,2024-04-25,0.786,0.854,10,-2.4,0,0.0741,0.169,2.39e-05,0.106,0.522,117.994,4
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),"Taylor Swift, Florence + The Machine",23,-1,27,,2024-04-30,85,True,215463,THE TORTURED POETS DEPARTMENT,2024-04-18,0.524,0.568,0,-7.096,1,0.143,0.204,0.0,0.307,0.42,150.044,4
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,24,-3,26,,2024-04-30,93,False,186191,Saturn,2024-02-22,0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,4
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,25,0,25,,2024-04-30,89,True,124444,Tell Ur Girlfriend,2024-02-07,0.866,0.741,7,-4.66,1,0.245,0.0933,0.0,0.0297,0.614,135.07,4
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",26,1,24,,2024-04-30,95,True,267706,WE DON'T TRUST YOU,2024-03-22,0.814,0.676,11,-4.67,0,0.231,0.00709,1.28e-05,0.119,0.312,162.012,4
1aKvZDoLGkNMxoRYgkckZG,Magnetic,ILLIT,27,-3,23,,2024-04-30,93,False,160688,SUPER REAL ME,2024-03-25,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,4
5uQ7de4EWjb3rkcFxyEOpu,Belong Together,Mark Ambor,28,1,22,,2024-04-30,91,False,148317,Belong Together,2024-02-16,0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.969,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,29,1,21,,2024-04-30,95,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
48lxT5qJF0yYyf2z4wB4xW,Pedro,"Jaxomy, Agatino Romero, Raffaella Carrà",30,3,20,,2024-04-30,89,False,144846,Pedro,2024-03-29,0.788,0.936,9,-6.294,1,0.301,0.0229,1.3e-06,0.311,0.844,151.019,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,31,0,19,,2024-04-30,94,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,32,4,18,,2024-04-30,81,True,245541,THE TORTURED POETS DEPARTMENT,2024-04-18,0.476,0.411,10,-9.004,1,0.0639,0.524,0.0,0.337,0.297,142.252,1
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,33,2,17,,2024-04-30,89,True,232774,Push Ups,2024-04-19,0.598,0.696,2,-4.789,1,0.112,0.0153,0.0,0.219,0.209,91.057,4
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon",34,-6,16,,2024-04-30,92,True,187087,Madonna,2024-03-08,0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,3
7bywjHOc0wSjGGbj04XbVi,LUNA,"Feid, ATL Jacob",35,-3,15,,2024-04-30,93,False,196800,FERXXOCALIPSIS,2023-12-01,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,4
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,36,-2,14,,2024-04-30,94,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",37,3,13,,2024-04-30,93,True,191700,UTOPIA,2023-07-28,0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,4
6RSG1dKPV5gEvILwJb4QtS,loml,Taylor Swift,38,1,12,,2024-04-30,82,True,277156,THE TORTURED POETS DEPARTMENT,2024-04-18,0.613,0.262,0,-12.547,1,0.0385,0.866,0.0,0.109,0.197,97.92,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,39,4,11,,2024-04-30,89,False,218423,"Good Luck, Babe!",2024-04-05,0.698,0.577,11,-5.858,0,0.0356,0.0495,0.0,0.0934,0.799,116.719,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,40,-3,10,,2024-04-30,93,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",41,0,9,,2024-04-30,95,True,264324,VULTURES 1,2024-02-09,0.594,0.811,1,-5.746,1,0.159,0.189,0.0,0.339,0.311,148.144,4
3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,Taylor Swift,42,0,8,,2024-04-30,81,False,210789,THE TORTURED POETS DEPARTMENT,2024-04-18,0.303,0.489,9,-9.357,1,0.0443,0.621,0.0,0.111,0.325,77.403,4
2uqYupMHANxnwgeiXTZXzd,Austin,Dasha,43,3,7,,2024-04-30,91,True,171782,What Happens Now?,2024-02-16,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37e-06,0.108,0.739,114.935,4
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,44,0,6,,2024-04-30,81,False,196900,THE TORTURED POETS DEPARTMENT,2024-04-18,0.639,0.439,0,-8.656,1,0.0288,0.437,0.0,0.147,0.376,100.083,4
7wLShogStyDeZvL0a6daN5,TEXAS HOLD 'EM,Beyoncé,45,-7,5,,2024-04-30,87,True,233456,COWBOY CARTER,2024-03-29,0.727,0.711,2,-6.549,1,0.078,0.582,0.0,0.158,0.375,110.012,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,46,-1,4,,2024-04-30,90,False,208211,Strange Trails,2015-04-06,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,3
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",47,3,3,,2024-04-30,91,True,228266,WE DON'T TRUST YOU,2024-03-22,0.64,0.552,2,-5.679,1,0.129,0.0215,0.0,0.119,0.112,144.941,4
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,48,2,2,,2024-04-30,75,False,155151,MILLION DOLLAR BABY,2024-04-26,0.849,0.699,1,-5.106,0,0.0436,0.0982,0.000215,0.068,0.927,138.003,4
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,49,1,1,,2024-04-30,92,False,259333,Unwritten,2004-08-30,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,4
2h3MDMf8sd9s4XIzpTBIjX,I Can Fix Him (No Really I Can),Taylor Swift,50,-3,0,,2024-04-30,80,False,156297,THE TORTURED POETS DEPARTMENT,2024-04-18,0.658,0.255,6,-13.969,0,0.0471,0.761,0.0,0.179,0.328,106.935,4
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),"Taylor Swift, Post Malone",1,0,49,,2024-04-29,93,False,228965,THE TORTURED POETS DEPARTMENT,2024-04-18,0.675,0.397,11,-10.895,1,0.0245,0.499,5.85e-06,0.0939,0.319,95.988,4
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,2,0,48,,2024-04-29,95,True,175459,Espresso,2024-04-12,0.701,0.771,0,-5.486,1,0.0293,0.133,1.17e-05,0.197,0.661,103.982,4
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,3,0,47,,2024-04-29,100,False,142514,i like the way you kiss me,2024-03-19,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
6XjDF6nds4DE2BBbagZol6,Gata Only,"FloyyMenor, Cris Mj",4,0,46,,2024-04-29,98,True,222000,Gata Only,2024-02-02,0.791,0.499,8,-8.472,0,0.0509,0.446,2.41e-05,0.0899,0.669,99.986,4
5Z0UnEtpLDQyYlWwgi8m9C,Too Sweet,Hozier,5,0,45,,2024-04-29,89,False,251424,Unreal Unearth: Unheard,2024-03-22,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,6,0,44,,2024-04-29,87,True,218004,THE TORTURED POETS DEPARTMENT,2024-04-18,0.7,0.763,0,-8.29,1,0.0513,0.147,0.0,0.137,0.226,130.018,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,7,0,43,,2024-04-29,88,False,180304,Fireworks & Rollerblades,2024-04-05,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,8,0,42,,2024-04-29,99,False,159245,DECIDE,2022-09-16,0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,9,1,41,,2024-04-29,95,False,228639,eternal sunshine,2024-03-08,0.645,0.663,5,-8.305,1,0.0447,0.0657,3.18e-05,0.0751,0.287,115.83,4
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,10,-1,40,,2024-04-29,87,True,261228,THE TORTURED POETS DEPARTMENT,2024-04-18,0.546,0.36,11,-10.383,1,0.0774,0.554,0.0,0.0966,0.181,159.755,4
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,11,0,39,,2024-04-29,88,True,171291,A Bar Song (Tipsy),2024-04-12,0.741,0.719,9,-5.192,1,0.0302,0.113,0.0,0.166,0.657,81.018,4
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,12,0,38,,2024-04-29,85,False,262974,THE TORTURED POETS DEPARTMENT,2024-04-18,0.472,0.536,9,-11.418,1,0.263,0.734,0.00699,0.0817,0.29,160.058,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,13,2,37,,2024-04-29,96,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,14,-1,36,,2024-04-29,93,False,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,15,-1,35,,2024-04-29,85,False,203801,THE TORTURED POETS DEPARTMENT,2024-04-18,0.599,0.585,0,-7.316,1,0.0292,0.145,0.0,0.292,0.48,97.056,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",16,6,34,,2024-04-29,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",17,-1,33,,2024-04-29,88,False,193038,Santa,2024-04-04,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,4
