spotify_id,name,artists,artists_ids,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,25,-2,-10,,2023-12-09,95,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello","0ys2OFYzWYB5hRDLCsBqxt, 64KEffDW9EtZ1y2vBYgq8T",26,0,-7,,2023-12-09,95,True,143327,Pa las Baby's Y Belikeada,2023-10-20,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,4
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida","6dLuQ5qXxIuWc5urxfIiZR, 2rmkQLzj0k4nZdQehOUByO, 0ys2OFYzWYB5hRDLCsBqxt",27,-2,-7,,2023-12-09,95,True,191466,Que Onda,2023-08-30,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,3
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,28,-1,22,,2023-12-09,80,False,119786,Christmas,2011-10-14,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,29,0,-6,,2023-12-09,84,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon","1r4hJ1h58CWwUQe3MxPuau, 66ihevNkSYNzRAl44dx6jJ",30,4,3,,2023-12-09,90,True,142334,Don Juan,2023-08-25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,7tYKF4w9nC0nq9CsPZTHyP,31,-1,-15,,2023-12-09,92,False,153946,SOS,2022-12-08,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,4q3ewBCX7sLwd24euuV69X,32,0,-10,,2023-12-09,96,True,267194,nadie sabe lo que va a pasar mañana,2023-10-13,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,7K78lVZ8XzkjfRSI7570FF,33,-2,17,,2023-12-09,85,False,182066,Feliz Navidad,2002-09-24,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,34,-1,-6,,2023-12-09,93,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,7iK8PXO48WeuP03g8YR51W,35,7,1,,2023-12-09,95,True,197920,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
4ApCig0GTR4IEp7Ijsyo3r,Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal","3pQ4aA7dkolyjUAMrVScgh, 5bppkTlu7F930pWlNn1b1g",36,-1,14,,2023-12-09,77,False,182170,ANIMAL,2023-11-24,0.532,0.825,3,-3.239,0,0.0798,0.241,0.0,0.31,0.878,75.723,4
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,37,-1,-10,,2023-12-09,94,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,7CyeXFnOrfC1N6z4naIpgo,38,0,12,,2023-12-09,80,False,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk","1Xyo4u8uXC1ZmMpatF05PJ, 4tZwfgrHOc3mvqYlEYSvVi",39,0,-7,,2023-12-09,93,True,230453,Starboy,2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,40,-3,10,,2023-12-09,90,False,182946,Under The Mistletoe (Deluxe Edition),2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,33NVpKoXjItPwUJTMZIOiY,41,-1,-10,,2023-12-09,94,False,212953,Daylight,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
4OMJGnvZfDvsePyCwRGO7X,Houdini,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,42,-1,-8,,2023-12-09,93,False,185917,Houdini,2023-11-09,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow","6HaGTQPmzraVmaVxvz6EUc, 2LIk90788K0zvyj2JJVwkJ",43,3,4,,2023-12-09,86,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,44,0,-20,,2023-12-09,94,False,229477,1989 (Taylor's Version),2023-10-26,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,45,-2,1,,2023-12-09,83,False,208211,Strange Trails,2015-04-07,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,46,-1,-21,,2023-12-09,94,False,167303,Harry's House,2022-05-20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate","6U3ybJ9UHNKEdsH7ktGBZ7, 1URnnhqYAYcrqrcwql10ft, 3IJ21966TwNZI24MwZHMu4",47,0,3,,2023-12-09,89,True,229938,The Forever Story (Extended Version),2022-10-31,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,48,2,0,,2023-12-09,93,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,49,-1,-23,,2023-12-09,93,False,200600,Endless Summer Vacation,2023-08-18,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,4
6XbtvPmIpyCbjuT0e8cQtp,Columbia,Quevedo,52iwsT98xCoGgiGntTiR7K,50,0,-1,,2023-12-09,93,False,186000,Columbia,2023-07-07,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,1,0,3,,2023-12-08,97,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,5lpH0xAS4fVfLkACg9DAuM,2,0,5,,2023-12-08,86,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,3,0,9,,2023-12-08,95,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,45dkTj5sMRSjrmBSBeiHym,4,0,-2,,2023-12-08,100,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,2uYWxilOVlUdk4oV9DvwqK,5,0,0,,2023-12-08,98,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,38EmEgXkgK51MT2tPY0EoC,6,2,10,,2023-12-08,91,False,130973,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,7,-1,-4,,2023-12-08,99,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,8,-1,-2,,2023-12-08,96,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,9,1,17,,2023-12-08,93,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto","6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",10,-1,-1,,2023-12-08,90,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,11,2,19,,2023-12-08,84,False,207199,Christmas (Deluxe Special Edition),2011-10-14,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,3
2HafqoJbgXdtjwCOvNEF14,Si No Estás,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,12,0,-4,,2023-12-08,98,False,184061,Si No Estás,2022-09-23,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,4
1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,4sj6D0zlMOl25nprDJBiU9,13,4,24,,2023-12-08,77,False,151000,The Andy Williams Christmas Album,1963-01-01,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-06,0.122,0.649,201.739,3
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,5WUlDfRSoLAfcVSX1WnrxN,14,5,25,,2023-12-08,91,False,165900,Everyday Is Christmas (Deluxe Edition),2018-11-01,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,49e4v89VmlDcFCMyDv9wQ9,15,5,23,,2023-12-08,92,False,117146,A Winter Romance,1959-01-01,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4
7iQXYTyuG13aoeHxGG28Nh,PERRO NEGRO,"Bad Bunny, Feid","4q3ewBCX7sLwd24euuV69X, 2LRoIwlKmHjgvigdNGBHNo",16,0,-3,,2023-12-08,97,True,162767,nadie sabe lo que va a pasar mañana,2023-10-13,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,4
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,17,-3,-6,,2023-12-08,98,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,18,-3,-8,,2023-12-08,88,True,230480,Scarlet,2023-09-20,0.864,0.556,2,-7.683,0,0.194,0.255,3.85e-06,0.112,0.726,99.974,4
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma","790FomKkXshlbRYZFtlgla, 12GqGscKJx3aE4t07u7eVZ",19,-1,0,,2023-12-08,93,True,172797,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023-08-10,0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,4
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,20,-9,-19,,2023-12-08,91,False,277831,You're Losing Me (From The Vault),2023-11-29,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,4
5mjYQaktjmjcMKcUIcqz4s,Strangers,Kenya Grace,7uMDnSZyUYNBPLhPMNuaM2,21,0,-7,,2023-12-08,97,False,172964,Strangers,2023-09-01,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,22,4,28,,2023-12-08,83,False,229640,Wrapped In Red,2013-10-29,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,4
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,23,-1,-5,,2023-12-08,95,False,183956,AM,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp","1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ",24,-1,1,,2023-12-08,93,False,244684,The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida","6dLuQ5qXxIuWc5urxfIiZR, 2rmkQLzj0k4nZdQehOUByO, 0ys2OFYzWYB5hRDLCsBqxt",25,0,-5,,2023-12-08,95,True,191466,Que Onda,2023-08-30,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11e-06,0.138,0.937,124.934,3
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,"Fuerza Regida, Marshmello","0ys2OFYzWYB5hRDLCsBqxt, 64KEffDW9EtZ1y2vBYgq8T",26,2,-11,,2023-12-08,95,True,143327,Pa las Baby's Y Belikeada,2023-10-20,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,4
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,27,2,23,,2023-12-08,80,False,119786,Christmas,2011-10-14,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.699,151.251,4
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,3SozjO3Lat463tQICI9LcE,28,-4,5,,2023-12-08,95,False,200255,Water,2023-07-28,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,4
5PyDJG7SQRgWXefgexqIge,Agora Hills,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,29,-2,-12,,2023-12-08,84,True,265360,Scarlet,2023-09-20,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,7tYKF4w9nC0nq9CsPZTHyP,30,2,-7,,2023-12-08,92,False,153946,SOS,2022-12-08,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,José Feliciano,7K78lVZ8XzkjfRSI7570FF,31,3,19,,2023-12-08,85,False,182066,Feliz Navidad,2002-09-24,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,4
4MjDJD8cW7iVeWInc2Bdyj,MONACO,Bad Bunny,4q3ewBCX7sLwd24euuV69X,32,-1,-11,,2023-12-08,97,True,267194,nadie sabe lo que va a pasar mañana,2023-10-13,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,33,-3,-9,,2023-12-08,92,False,182346,Stick Season,2022-10-14,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,4
4bw8mcDUSRWfQo63ZTYRnU,Según Quién,"Maluma, Carin Leon","1r4hJ1h58CWwUQe3MxPuau, 66ihevNkSYNzRAl44dx6jJ",34,4,-2,,2023-12-08,90,True,142334,Don Juan,2023-08-25,0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,3
4ApCig0GTR4IEp7Ijsyo3r,Arjan Vailly,"Manan Bhardwaj, Bhupinder Babbal","3pQ4aA7dkolyjUAMrVScgh, 5bppkTlu7F930pWlNn1b1g",35,0,15,,2023-12-08,76,False,182170,ANIMAL,2023-11-24,0.532,0.825,3,-3.239,0,0.0798,0.241,0.0,0.31,0.878,75.723,4
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,36,-3,-8,,2023-12-08,94,True,219724,GUTS,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,4
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,37,2,13,,2023-12-08,89,False,182946,Under The Mistletoe (Deluxe Edition),2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.993,4
7fUYUcWy853HS8YJn0b3Sr,Sleigh Ride,The Ronettes,7CyeXFnOrfC1N6z4naIpgo,38,7,12,,2023-12-08,80,False,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-06,0.316,0.853,91.751,4
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk","1Xyo4u8uXC1ZmMpatF05PJ, 4tZwfgrHOc3mvqYlEYSvVi",39,-2,-4,,2023-12-08,93,True,230453,Starboy,2016-11-25,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,33NVpKoXjItPwUJTMZIOiY,40,-4,-9,,2023-12-08,94,False,212953,Daylight,2023-04-14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
4OMJGnvZfDvsePyCwRGO7X,Houdini,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,41,-1,-14,,2023-12-08,93,False,185917,Houdini,2023-11-09,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
7ABLbnD53cQK00mhcaOUVG,LALA,Myke Towers,7iK8PXO48WeuP03g8YR51W,42,1,-8,,2023-12-08,95,True,197920,LA VIDA ES UNA,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,Lord Huron,6ltzsmQQbmdoHHbLZ4ZN25,43,1,-3,,2023-12-08,82,False,208211,Strange Trails,2015-04-07,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
1Iq8oo9XkmmvCQiGOfORiz,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,44,-3,-22,,2023-12-08,94,False,229477,1989 (Taylor's Version),2023-10-26,0.596,0.658,0,-7.346,1,0.036,0.0504,0.0,0.127,0.176,100.012,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,6KImCVD70vtIoJWnq6nGn3,45,-3,-16,,2023-12-08,94,False,167303,Harry's House,2022-05-20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
01qFKNWq73UfEslI0GvumE,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow","6HaGTQPmzraVmaVxvz6EUc, 2LIk90788K0zvyj2JJVwkJ",46,0,-2,,2023-12-08,86,True,201812,3D : The Remixes,2023-10-02,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044,4
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate","6U3ybJ9UHNKEdsH7ktGBZ7, 1URnnhqYAYcrqrcwql10ft, 3IJ21966TwNZI24MwZHMu4",47,3,3,,2023-12-08,89,True,229938,The Forever Story (Extended Version),2022-10-31,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4
7DSAEUvxU8FajXtRloy8M0,Flowers,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,48,0,-6,,2023-12-08,93,False,200600,Endless Summer Vacation,2023-08-18,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048,4
17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,49,-2,-13,,2023-12-08,83,False,205483,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17,0.518,0.368,11,-7.76,0,0.0353,0.855,4.9e-06,0.119,0.234,141.934,4
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,50,0,0,,2023-12-08,93,True,125040,a Gift & a Curse,2023-06-16,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,1,0,1,,2023-12-07,97,False,241106,Merry Christmas,1994-10-28,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,Wham!,5lpH0xAS4fVfLkACg9DAuM,2,0,3,,2023-12-07,86,False,265960,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,4
2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,3,0,7,,2023-12-07,95,False,126266,Merry Christmas From Brenda Lee,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,4
3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,45dkTj5sMRSjrmBSBeiHym,4,0,-3,,2023-12-07,100,True,131872,greedy,2023-09-15,0.75,0.733,6,-3.18,0,0.0319,0.256,0.0,0.114,0.844,111.018,1
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,2uYWxilOVlUdk4oV9DvwqK,5,0,-1,,2023-12-07,98,False,137773,The Land Is Inhospitable and So Are We,2023-09-15,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,6,0,0,,2023-12-07,99,False,178426,Lover,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
4xhsWYTOGcal8zt0J161CU,Lovin On Me,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,7,1,-4,,2023-12-07,95,True,138411,Lovin On Me,2023-11-10,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19e-06,0.0937,0.606,104.983,4
7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,38EmEgXkgK51MT2tPY0EoC,8,-1,8,,2023-12-07,91,False,130973,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.754,0.424,2,-8.463,1,0.0363,0.643,0.0,0.0652,0.806,119.705,4
2HRgqmZQC0MC7GeNuDIXHN,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto","6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ",9,0,0,,2023-12-07,90,True,183550,GOLDEN,2023-11-03,0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,4
0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,10,0,14,,2023-12-07,93,False,204093,Santa Tell Me,2014-11-24,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,4
3CWq0pAKKTWb0K4yiglDc4,You’re Losing Me (From The Vault),Taylor Swift,06HL4z0CvFAxyc27GXpf02,11,0,39,,2023-12-07,91,False,277831,You're Losing Me (From The Vault),2023-11-29,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,4
2HafqoJbgXdtjwCOvNEF14,Si No Estás,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,12,2,-5,,2023-12-07,98,False,184061,Si No Estás,2022-09-23,0.537,0.421,5,-8.72,1,0.0285,0.827,0.0,0.138,0.524,98.224,4
1rv46mRwDqMEhOBZ7vODg3,It's Beginning to Look a Lot like Christmas,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,13,-1,13,,2023-12-07,84,False,207199,Christmas (Deluxe Special Edition),2011-10-14,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92e-06,0.343,0.355,92.896,3
2KslE17cAJNHTsI2MI0jb2,Standing Next to You,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,14,-1,-6,,2023-12-07,98,False,206019,GOLDEN,2023-11-03,0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,4
